Chr_ann1,Start_ann1,End_ann1,Chr_ann2,Start_ann2,End_ann2,ChIN,Annotation1,Annotation2
Chr10,1354249,1354484,Chr10,13558972,13562548,8,ZS10g0303100,ZS10g0303300
Chr10,1355897,1356254,Chr10,19319473,19327684,6,ZS10g0303300,ZS10g0386300
Chr10,1478439,1478641,Chr10,14844823,14851905,6,ZS10g0318800,ZS10g0320200
Chr10,1483683,1483980,Chr10,14844823,14851905,9,ZS10g0320000,ZS10g0320200
Chr10,1484482,1485190,Chr10,14854764,14855406,15,ZS10g0320200,ZS10g0320300
Chr10,1484482,1485190,Chr10,14856192,14856582,14,ZS10g0320200,ZS10g0320300
Chr10,1484482,1485190,Chr10,14857270,14857586,11,ZS10g0320200,ZS10g0320300
Chr10,1484482,1485190,Chr10,14860475,14860770,10,ZS10g0320200,ZS10g0320300
Chr10,1484482,1485190,Chr10,14862018,14863235,18,ZS10g0320200,ZS10g0320300
Chr10,1484482,1485190,Chr10,14865372,14869180,11,ZS10g0320200,ZS10g0320400
Chr10,1484482,1485190,Chr10,14927819,14930083,6,ZS10g0320200,ZS10g0321400
Chr10,1485256,1485290,Chr10,14865372,14869180,8,ZS10g0320300,ZS10g0320400
Chr10,1485476,1485540,Chr10,14865372,14869180,11,ZS10g0320300,ZS10g0320400
Chr10,1485619,1485658,Chr10,14865372,14869180,7,ZS10g0320300,ZS10g0320400
Chr10,1485727,1485758,Chr10,14865372,14869180,6,ZS10g0320300,ZS10g0320400
Chr10,1486537,1486918,Chr10,14885035,14886519,7,ZS10g0320400,ZS10g0320700
Chr10,1505119,1505169,Chr10,15055261,15062273,8,ZS10g0323000,ZS10g0323100
Chr10,1505190,1505372,Chr10,15055261,15062273,19,ZS10g0323000,ZS10g0323100
Chr10,1505190,1505372,Chr10,15061827,15062187,15,ZS10g0323000,ZS10g0323100
Chr10,1505190,1505372,Chr10,15063981,15064662,10,ZS10g0323000,ZS10g0323100
Chr10,1505526,1506227,Chr10,19732688,19743107,6,ZS10g0323100,ZS10g0392800
Chr10,1514465,1514999,Chr10,15200659,15205200,7,ZS10g0324200,ZS10g0325100
Chr10,1520065,1520520,Chr10,15256819,15264448,8,ZS10g0325100,ZS10g0325800
Chr10,1574611,1574735,Chr10,15755595,15755931,9,ZS10g0334300,ZS10g0334400
Chr10,1575255,1575557,Chr10,15780485,15782618,13,ZS10g0334400,ZS10g0334700
Chr10,1578048,1578261,Chr10,15800897,15801922,6,ZS10g0334700,ZS10g0335100
Chr10,1619587,1619969,Chr10,17597256,17600263,6,ZS10g0341800,ZS10g0362800
Chr10,1629930,1630039,Chr10,16307228,16308230,6,ZS10g0343300,ZS10g0343400
Chr10,1630087,1630506,Chr10,16309360,16311153,15,ZS10g0343300,ZS10g0343400
Chr10,1646450,1646915,Chr10,16478828,16483597,12,ZS10g0345400,ZS10g0345600
Chr10,1646875,1647177,Chr10,16478828,16483597,8,ZS10g0345400,ZS10g0345600
Chr10,1647882,1648359,Chr10,16490884,16494103,18,ZS10g0345600,ZS10g0345700
Chr10,1706702,1706950,Chr10,17115508,17120565,8,ZS10g0353700,ZS10g0354600
Chr10,1710094,1710155,Chr10,17115508,17120565,6,ZS10g0354300,ZS10g0354600
Chr10,1710429,1710753,Chr10,17115508,17120565,11,ZS10g0354400,ZS10g0354600
Chr10,1710739,1710786,Chr10,17115508,17120565,8,ZS10g0354400,ZS10g0354600
Chr10,1711550,1712056,Chr10,17180934,17187483,9,ZS10g0354600,ZS10g0355300
Chr10,1716056,1716283,Chr10,17180934,17187483,37,ZS10g0354900,ZS10g0355300
Chr10,1716284,1716335,Chr10,17180934,17187483,10,ZS10g0354900,ZS10g0355300
Chr10,1716433,1716477,Chr10,17180934,17187483,6,ZS10g0354900,ZS10g0355300
Chr10,1717036,1717069,Chr10,17180934,17187483,8,ZS10g0355000,ZS10g0355300
Chr10,1717105,1717134,Chr10,17180934,17187483,10,ZS10g0355000,ZS10g0355300
Chr10,1742445,1742760,Chr10,17444100,17444778,6,ZS10g0359700,ZS10g0360000
Chr10,1752042,1752299,Chr10,17552667,17558948,11,ZS10g0361400,ZS10g0361800
Chr10,1755266,1755894,Chr10,17586991,17591017,27,ZS10g0361800,ZS10g0362400
Chr10,1755266,1755894,Chr10,17591562,17592236,11,ZS10g0361800,ZS10g0362500
Chr10,1755266,1755894,Chr10,17597256,17600263,17,ZS10g0361800,ZS10g0362800
Chr10,1758699,1759101,Chr10,17597256,17600263,11,ZS10g0362400,ZS10g0362800
Chr10,1759725,1760026,Chr10,17609267,17610409,12,ZS10g0362800,ZS10g0363100
Chr10,1825868,1826273,Chr10,18277624,18279716,16,ZS10g0371500,ZS10g0371700
Chr10,1825868,1826273,Chr10,18306459,18316957,9,ZS10g0371500,ZS10g0372200
Chr10,1826242,1826433,Chr10,18276200,18276858,6,ZS10g0371500,ZS10g0371700
Chr10,1826242,1826433,Chr10,18276925,18277671,8,ZS10g0371500,ZS10g0371700
Chr10,1826242,1826433,Chr10,18286941,18287556,7,ZS10g0371500,ZS10g0371900
Chr10,1826242,1826433,Chr10,18306459,18316957,6,ZS10g0371500,ZS10g0372200
Chr10,1827762,1827971,Chr10,18286941,18287556,16,ZS10g0371700,ZS10g0371900
Chr10,1827762,1827971,Chr10,18306459,18316957,15,ZS10g0371700,ZS10g0372200
Chr10,1827973,1828044,Chr10,18306459,18316957,6,ZS10g0371800,ZS10g0372200
Chr10,1828694,1828755,Chr10,18306459,18316957,6,ZS10g0371900,ZS10g0372200
Chr10,1830645,1831695,Chr10,18317332,18317735,6,ZS10g0372200,ZS10g0372300
Chr10,1830645,1831695,Chr10,18428120,18434064,9,ZS10g0372200,ZS10g0373100
Chr10,1842812,1843406,Chr10,18481615,18489028,21,ZS10g0373100,ZS10g0373600
Chr10,1848161,1848902,Chr10,22451856,22461807,6,ZS10g0373600,ZS10g0447900
Chr10,1855459,1855768,Chr10,18572105,18572841,14,ZS10g0374400,ZS10g0374500
Chr10,1857210,1857284,Chr10,18615285,18616561,7,ZS10g0374500,ZS10g0374700
Chr10,1861528,1861656,Chr10,18625152,18627559,14,ZS10g0374700,ZS10g0374800
Chr10,1862781,1862906,Chr10,18656028,18658782,7,ZS10g0374800,ZS10g0375000
Chr10,1893519,1893880,Chr10,18952779,18953301,6,ZS10g0379800,ZS10g0380200
Chr10,1893519,1893880,Chr10,21523394,21534595,6,ZS10g0379800,ZS10g0432400
Chr10,1920712,1921068,Chr10,19319473,19327684,8,ZS10g0383900,ZS10g0386300
Chr10,1928124,1928290,Chr10,19296119,19296776,7,ZS10g0385700,ZS10g0385800
Chr10,1928124,1928290,Chr10,19313948,19318901,9,ZS10g0385700,ZS10g0386200
Chr10,1928124,1928290,Chr10,19319473,19327684,7,ZS10g0385700,ZS10g0386300
Chr10,1929611,1929677,Chr10,19313948,19318901,7,ZS10g0385800,ZS10g0386200
Chr10,1931394,1931890,Chr10,19319473,19327684,39,ZS10g0386200,ZS10g0386300
Chr10,1931394,1931890,Chr10,19350099,19352519,7,ZS10g0386200,ZS10g0386600
Chr10,1931947,1932768,Chr10,19343553,19344159,7,ZS10g0386300,ZS10g0386600
Chr10,1931947,1932768,Chr10,19346096,19346459,7,ZS10g0386300,ZS10g0386600
Chr10,1931947,1932768,Chr10,19346646,19347393,12,ZS10g0386300,ZS10g0386600
Chr10,1931947,1932768,Chr10,19348876,19349434,11,ZS10g0386300,ZS10g0386600
Chr10,1931947,1932768,Chr10,19350099,19352519,14,ZS10g0386300,ZS10g0386600
Chr10,1931947,1932768,Chr10,19732688,19743107,6,ZS10g0386300,ZS10g0392800
Chr10,1931947,1932768,Chr10,19811037,19818422,6,ZS10g0386300,ZS10g0394100
Chr10,1931947,1932768,Chr10,21523394,21534595,8,ZS10g0386300,ZS10g0432400
Chr10,1931947,1932768,Chr10,23705440,23716687,7,ZS10g0386300,ZS10g0479600
Chr10,1957614,1958079,Chr10,19589641,19589989,11,ZS10g0390600,ZS10g0390700
Chr10,1957614,1958079,Chr10,19590285,19590786,7,ZS10g0390600,ZS10g0390700
Chr10,1957614,1958079,Chr10,19650622,19656846,6,ZS10g0390600,ZS10g0391500
Chr10,1965062,1965684,Chr10,19660897,19661888,6,ZS10g0391500,ZS10g0391700
Chr10,1965062,1965684,Chr10,19732688,19743107,6,ZS10g0391500,ZS10g0392800
Chr10,1969810,1969957,Chr10,19732688,19743107,6,ZS10g0392200,ZS10g0392800
Chr10,1973268,1974310,Chr10,19742448,19743101,7,ZS10g0392800,ZS10g0392900
Chr10,1973268,1974310,Chr10,19761926,19766732,24,ZS10g0392800,ZS10g0393300
Chr10,1973268,1974310,Chr10,19775232,19780014,32,ZS10g0392800,ZS10g0393500
Chr10,1973268,1974310,Chr10,19782632,19784585,6,ZS10g0392800,ZS10g0393600
Chr10,1973268,1974310,Chr10,19811037,19818422,14,ZS10g0392800,ZS10g0394100
Chr10,1973268,1974310,Chr10,19840600,19846112,14,ZS10g0392800,ZS10g0394800
Chr10,1973268,1974310,Chr10,22900512,22910356,8,ZS10g0392800,ZS10g0455000
Chr10,1976192,1976673,Chr10,19775232,19780014,35,ZS10g0393300,ZS10g0393500
Chr10,1976192,1976673,Chr10,19782632,19784585,9,ZS10g0393300,ZS10g0393600
Chr10,1976192,1976673,Chr10,19840600,19846112,6,ZS10g0393300,ZS10g0394800
Chr10,1977523,1978001,Chr10,19811037,19818422,15,ZS10g0393500,ZS10g0394100
Chr10,1977523,1978001,Chr10,19840600,19846112,22,ZS10g0393500,ZS10g0394800
Chr10,1978263,1978458,Chr10,19811037,19818422,9,ZS10g0393600,ZS10g0394100
Chr10,1978263,1978458,Chr10,19840600,19846112,8,ZS10g0393600,ZS10g0394800
Chr10,1981103,1981842,Chr10,19829743,19832313,10,ZS10g0394100,ZS10g0394500
Chr10,1981103,1981842,Chr10,19840600,19846112,28,ZS10g0394100,ZS10g0394800
Chr10,1981103,1981842,Chr10,19847870,19849994,8,ZS10g0394100,ZS10g0394900
Chr10,1982974,1983231,Chr10,19840600,19846112,10,ZS10g0394500,ZS10g0394800
Chr10,1984060,1984611,Chr10,19847870,19849994,12,ZS10g0394800,ZS10g0394900
Chr10,1984060,1984611,Chr10,19850353,19851927,29,ZS10g0394800,ZS10g0394900
Chr10,1984060,1984611,Chr10,19853246,19857321,67,ZS10g0394800,ZS10g0395100
Chr10,1984060,1984611,Chr10,19857096,19859463,33,ZS10g0394800,ZS10g0395200
Chr10,1984060,1984611,Chr10,19859715,19860371,11,ZS10g0394800,ZS10g0395200
Chr10,1984060,1984611,Chr10,19861461,19863321,14,ZS10g0394800,ZS10g0395200
Chr10,1984060,1984611,Chr10,19888362,19890469,8,ZS10g0394800,ZS10g0395600
Chr10,1984060,1984611,Chr10,22900512,22910356,6,ZS10g0394800,ZS10g0455000
Chr10,1984060,1984611,Chr10,23705440,23716687,8,ZS10g0394800,ZS10g0479600
Chr10,1984787,1984999,Chr10,19857096,19859463,9,ZS10g0394900,ZS10g0395200
Chr10,1984787,1984999,Chr10,19902073,19906383,7,ZS10g0394900,ZS10g0396000
Chr10,1985324,1985732,Chr10,19891231,19894649,7,ZS10g0395100,ZS10g0395600
Chr10,1985324,1985732,Chr10,19902073,19906383,7,ZS10g0395100,ZS10g0396000
Chr10,1985709,1985946,Chr10,19891231,19894649,9,ZS10g0395200,ZS10g0395600
Chr10,1985709,1985946,Chr10,19902073,19906383,7,ZS10g0395200,ZS10g0396000
Chr10,1985971,1986037,Chr10,19891231,19894649,9,ZS10g0395200,ZS10g0395600
Chr10,1988836,1989046,Chr10,19897922,19899117,8,ZS10g0395600,ZS10g0395900
Chr10,1988836,1989046,Chr10,19902073,19906383,25,ZS10g0395600,ZS10g0396000
Chr10,1988836,1989046,Chr10,19909203,19910172,7,ZS10g0395600,ZS10g0396000
Chr10,1989123,1989464,Chr10,19902073,19906383,41,ZS10g0395600,ZS10g0396000
Chr10,1989587,1989621,Chr10,19902073,19906383,6,ZS10g0395700,ZS10g0396000
Chr10,1989792,1989911,Chr10,19909203,19910172,7,ZS10g0395900,ZS10g0396000
Chr10,2006488,2006634,Chr10,20080738,20081911,7,ZS10g0398400,ZS10g0398500
Chr10,2014817,2015215,Chr10,20168120,20174232,11,ZS10g0399300,ZS10g0399500
Chr10,2014817,2015215,Chr10,20173534,20181375,24,ZS10g0399300,ZS10g0399600
Chr10,2016812,2017423,Chr10,20173534,20181375,63,ZS10g0399500,ZS10g0399600
Chr10,2016812,2017423,Chr10,20181027,20181497,12,ZS10g0399500,ZS10g0399800
Chr10,2016812,2017423,Chr10,20185679,20186617,7,ZS10g0399500,ZS10g0399800
Chr10,2016812,2017423,Chr10,20187549,20191134,6,ZS10g0399500,ZS10g0399900
Chr10,2016812,2017423,Chr10,20261656,20265062,6,ZS10g0399500,ZS10g0401000
Chr10,2017353,2018137,Chr10,20185679,20186617,16,ZS10g0399600,ZS10g0399800
Chr10,2017353,2018137,Chr10,20187549,20191134,27,ZS10g0399600,ZS10g0399900
Chr10,2017353,2018137,Chr10,20238682,20245671,15,ZS10g0399600,ZS10g0400500
Chr10,2017353,2018137,Chr10,20253627,20260534,13,ZS10g0399600,ZS10g0400900
Chr10,2017353,2018137,Chr10,20261656,20265062,19,ZS10g0399600,ZS10g0401000
Chr10,2017353,2018137,Chr10,21523394,21534595,12,ZS10g0399600,ZS10g0432400
Chr10,2018754,2019113,Chr10,20238682,20245671,10,ZS10g0399900,ZS10g0400500
Chr10,2023868,2024567,Chr10,20253627,20260534,21,ZS10g0400500,ZS10g0400900
Chr10,2023868,2024567,Chr10,20261656,20265062,6,ZS10g0400500,ZS10g0401000
Chr10,2025362,2026053,Chr10,20261656,20265062,6,ZS10g0400900,ZS10g0401000
Chr10,2025362,2026053,Chr10,20272023,20272556,19,ZS10g0400900,ZS10g0401100
Chr10,2026165,2026506,Chr10,20272023,20272556,8,ZS10g0401000,ZS10g0401100
Chr10,2026165,2026506,Chr10,21523394,21534595,6,ZS10g0401000,ZS10g0432400
Chr10,2031908,2031950,Chr10,20335242,20337825,7,ZS10g0401800,ZS10g0401900
Chr10,2032117,2032161,Chr10,20335242,20337825,6,ZS10g0401800,ZS10g0401900
Chr10,2042354,2042935,Chr10,20436496,20438352,8,ZS10g0402700,ZS10g0402900
Chr10,2042354,2042935,Chr10,20468825,20471750,8,ZS10g0402700,ZS10g0403800
Chr10,2042354,2042935,Chr10,20498148,20501536,6,ZS10g0402700,ZS10g0404300
Chr10,2042354,2042935,Chr10,21523394,21534595,6,ZS10g0402700,ZS10g0432400
Chr10,2046882,2047175,Chr10,20498148,20501536,8,ZS10g0403800,ZS10g0404300
Chr10,2054136,2054870,Chr10,20579342,20580323,6,ZS10g0404900,ZS10g0405200
Chr10,2054136,2054870,Chr10,20585962,20588150,8,ZS10g0404900,ZS10g0405300
Chr10,2054136,2054870,Chr10,20660322,20667839,10,ZS10g0404900,ZS10g0407100
Chr10,2058118,2058237,Chr10,20660322,20667839,11,ZS10g0405200,ZS10g0407100
Chr10,2058394,2058470,Chr10,20660322,20667839,6,ZS10g0405200,ZS10g0407100
Chr10,2058596,2058815,Chr10,20643272,20648413,8,ZS10g0405300,ZS10g0406600
Chr10,2058596,2058815,Chr10,20660322,20667839,17,ZS10g0405300,ZS10g0407100
Chr10,2064327,2064841,Chr10,20660322,20667839,68,ZS10g0406600,ZS10g0407100
Chr10,2066032,2066783,Chr10,20700449,20702525,13,ZS10g0407100,ZS10g0407600
Chr10,2066032,2066783,Chr10,20709667,20714821,13,ZS10g0407100,ZS10g0407700
Chr10,2066032,2066783,Chr10,20857717,20864552,8,ZS10g0407100,ZS10g0410700
Chr10,2069157,2069211,Chr10,20700449,20702525,10,ZS10g0407500,ZS10g0407600
Chr10,2069974,2070013,Chr10,20709667,20714821,7,ZS10g0407500,ZS10g0407700
Chr10,2070044,2070252,Chr10,20709667,20714821,16,ZS10g0407600,ZS10g0407700
Chr10,2070044,2070252,Chr10,20724616,20727178,11,ZS10g0407600,ZS10g0407900
Chr10,2070966,2071482,Chr10,20724616,20727178,16,ZS10g0407700,ZS10g0407900
Chr10,2083633,2083754,Chr10,20857717,20864552,7,ZS10g0410300,ZS10g0410700
Chr10,2084737,2084769,Chr10,20857717,20864552,8,ZS10g0410500,ZS10g0410700
Chr10,2095067,2095452,Chr10,21001326,21004310,6,ZS10g0421500,ZS10g0422400
Chr10,2097442,2097499,Chr10,20988060,20992303,7,ZS10g0422000,ZS10g0422300
Chr10,2136370,2136569,Chr10,21410784,21415202,7,ZS10g0429800,ZS10g0430400
Chr10,2139094,2139179,Chr10,21410784,21415202,6,ZS10g0430200,ZS10g0430400
Chr10,2142149,2142330,Chr10,21433315,21442147,7,ZS10g0430700,ZS10g0431100
Chr10,2142329,2142369,Chr10,21433315,21442147,9,ZS10g0430700,ZS10g0431100
Chr10,2142492,2143122,Chr10,21433315,21442147,26,ZS10g0430900,ZS10g0431100
Chr10,2142492,2143122,Chr10,21487175,21490458,9,ZS10g0430900,ZS10g0432000
Chr10,2142492,2143122,Chr10,21504427,21510319,10,ZS10g0430900,ZS10g0432300
Chr10,2142492,2143122,Chr10,21509623,21514706,8,ZS10g0430900,ZS10g0432300
Chr10,2142492,2143122,Chr10,21523394,21534595,8,ZS10g0430900,ZS10g0432400
Chr10,2143331,2144214,Chr10,21485010,21486121,6,ZS10g0431100,ZS10g0431900
Chr10,2143331,2144214,Chr10,21487175,21490458,13,ZS10g0431100,ZS10g0432000
Chr10,2143331,2144214,Chr10,21496841,21500657,18,ZS10g0431100,ZS10g0432200
Chr10,2143331,2144214,Chr10,21504427,21510319,11,ZS10g0431100,ZS10g0432300
Chr10,2143331,2144214,Chr10,21523394,21534595,24,ZS10g0431100,ZS10g0432400
Chr10,2143331,2144214,Chr10,21990480,21995572,7,ZS10g0431100,ZS10g0440600
Chr10,2148501,2148612,Chr10,21496841,21500657,18,ZS10g0431900,ZS10g0432200
Chr10,2148501,2148612,Chr10,21504427,21510319,14,ZS10g0431900,ZS10g0432300
Chr10,2148501,2148612,Chr10,21509623,21514706,21,ZS10g0431900,ZS10g0432300
Chr10,2148501,2148612,Chr10,21523394,21534595,11,ZS10g0431900,ZS10g0432400
Chr10,2148634,2148688,Chr10,21496841,21500657,6,ZS10g0431900,ZS10g0432200
Chr10,2148634,2148688,Chr10,21504427,21510319,14,ZS10g0431900,ZS10g0432300
Chr10,2148717,2149045,Chr10,21496841,21500657,56,ZS10g0432000,ZS10g0432200
Chr10,2148717,2149045,Chr10,21503427,21504836,10,ZS10g0432000,ZS10g0432300
Chr10,2148717,2149045,Chr10,21504427,21510319,83,ZS10g0432000,ZS10g0432300
Chr10,2148717,2149045,Chr10,21523394,21534595,30,ZS10g0432000,ZS10g0432400
Chr10,2148717,2149045,Chr10,21533751,21536118,6,ZS10g0432000,ZS10g0432600
Chr10,2149146,2149190,Chr10,21504427,21510319,14,ZS10g0432100,ZS10g0432300
Chr10,2149684,2150065,Chr10,21504427,21510319,40,ZS10g0432200,ZS10g0432300
Chr10,2149684,2150065,Chr10,21523394,21534595,34,ZS10g0432200,ZS10g0432400
Chr10,2150442,2151031,Chr10,21523394,21534595,54,ZS10g0432300,ZS10g0432400
Chr10,2150442,2151031,Chr10,21533751,21536118,9,ZS10g0432300,ZS10g0432600
Chr10,2150962,2151470,Chr10,21523394,21534595,227,ZS10g0432300,ZS10g0432400
Chr10,2150962,2151470,Chr10,21533751,21536118,28,ZS10g0432300,ZS10g0432600
Chr10,2152339,2153459,Chr10,21533751,21536118,6,ZS10g0432400,ZS10g0432600
Chr10,2152339,2153459,Chr10,21682275,21686514,8,ZS10g0432400,ZS10g0434900
Chr10,2152339,2153459,Chr10,21803305,21811893,12,ZS10g0432400,ZS10g0436900
Chr10,2152339,2153459,Chr10,21835851,21848108,9,ZS10g0432400,ZS10g0437300
Chr10,2152339,2153459,Chr10,21990480,21995572,11,ZS10g0432400,ZS10g0440600
Chr10,2152339,2153459,Chr10,22728765,22738551,9,ZS10g0432400,ZS10g0452000
Chr10,2152339,2153459,Chr10,22858931,22863704,7,ZS10g0432400,ZS10g0454100
Chr10,2152339,2153459,Chr10,23376587,23382869,12,ZS10g0432400,ZS10g0473200
Chr10,2152339,2153459,Chr10,23705440,23716687,13,ZS10g0432400,ZS10g0479600
Chr10,2156663,2156747,Chr10,21577165,21579450,6,ZS10g0432900,ZS10g0433200
Chr10,2157716,2157945,Chr10,21657131,21660633,11,ZS10g0433200,ZS10g0434300
Chr10,2166307,2166664,Chr10,21682275,21686514,8,ZS10g0434400,ZS10g0434900
Chr10,2166307,2166664,Chr10,21803305,21811893,6,ZS10g0434400,ZS10g0436900
Chr10,2168227,2168651,Chr10,21701550,21702734,9,ZS10g0434900,ZS10g0435200
Chr10,2174446,2174517,Chr10,21803305,21811893,6,ZS10g0435700,ZS10g0436900
Chr10,2175827,2176003,Chr10,21803305,21811893,14,ZS10g0435800,ZS10g0436900
Chr10,2180330,2181189,Chr10,21815632,21820762,44,ZS10g0436900,ZS10g0437000
Chr10,2180330,2181189,Chr10,21821186,21821482,8,ZS10g0436900,ZS10g0437100
Chr10,2180330,2181189,Chr10,21826610,21829375,9,ZS10g0436900,ZS10g0437200
Chr10,2180330,2181189,Chr10,21835851,21848108,55,ZS10g0436900,ZS10g0437300
Chr10,2180330,2181189,Chr10,21910987,21917918,7,ZS10g0436900,ZS10g0438700
Chr10,2180330,2181189,Chr10,22407102,22415643,6,ZS10g0436900,ZS10g0447100
Chr10,2181563,2182076,Chr10,21826610,21829375,19,ZS10g0437000,ZS10g0437200
Chr10,2181563,2182076,Chr10,21835851,21848108,47,ZS10g0437000,ZS10g0437300
Chr10,2182661,2182937,Chr10,21835851,21848108,35,ZS10g0437200,ZS10g0437300
Chr10,2183585,2184810,Chr10,21880690,21883335,7,ZS10g0437300,ZS10g0438400
Chr10,2183585,2184810,Chr10,21910987,21917918,15,ZS10g0437300,ZS10g0438700
Chr10,2188069,2188333,Chr10,21910987,21917918,29,ZS10g0438400,ZS10g0438700
Chr10,2191098,2191791,Chr10,21928838,21931364,17,ZS10g0438700,ZS10g0439100
Chr10,2191098,2191791,Chr10,21945608,21947240,7,ZS10g0438700,ZS10g0439500
Chr10,2191098,2191791,Chr10,21990480,21995572,8,ZS10g0438700,ZS10g0440600
Chr10,2191098,2191791,Chr10,22407102,22415643,6,ZS10g0438700,ZS10g0447100
Chr10,2192883,2193136,Chr10,21945608,21947240,7,ZS10g0439100,ZS10g0439500
Chr10,2194560,2194724,Chr10,21990480,21995572,8,ZS10g0439500,ZS10g0440600
Chr10,2196856,2196892,Chr10,21978509,21979596,6,ZS10g0440100,ZS10g0440200
Chr10,2197850,2197959,Chr10,21990480,21995572,16,ZS10g0440200,ZS10g0440600
Chr10,2197972,2198033,Chr10,21990480,21995572,7,ZS10g0440200,ZS10g0440600
Chr10,2238240,2238320,Chr10,22395104,22396789,8,ZS10g0446700,ZS10g0446900
Chr10,2238240,2238320,Chr10,22407102,22415643,7,ZS10g0446700,ZS10g0447100
Chr10,2239510,2239678,Chr10,22407102,22415643,9,ZS10g0446900,ZS10g0447100
Chr10,2240710,2241564,Chr10,22414939,22417947,12,ZS10g0447100,ZS10g0447200
Chr10,2240710,2241564,Chr10,22419535,22420656,9,ZS10g0447100,ZS10g0447200
Chr10,2240710,2241564,Chr10,22451856,22461807,26,ZS10g0447100,ZS10g0447900
Chr10,2240710,2241564,Chr10,23543205,23561244,6,ZS10g0447100,ZS10g0475800
Chr10,2245185,2246180,Chr10,22511216,22517158,15,ZS10g0447900,ZS10g0448500
Chr10,2245185,2246180,Chr10,23346354,23352469,6,ZS10g0447900,ZS10g0472800
Chr10,2251672,2251820,Chr10,22531435,22534095,26,ZS10g0448500,ZS10g0448700
Chr10,2251854,2251948,Chr10,22531435,22534095,14,ZS10g0448500,ZS10g0448700
Chr10,2272876,2273855,Chr10,22745566,22746586,33,ZS10g0452000,ZS10g0452100
Chr10,2272876,2273855,Chr10,22771111,22778173,21,ZS10g0452000,ZS10g0452700
Chr10,2272876,2273855,Chr10,22797590,22800334,10,ZS10g0452000,ZS10g0453100
Chr10,2277111,2277817,Chr10,22795298,22796608,10,ZS10g0452700,ZS10g0453000
Chr10,2277111,2277817,Chr10,22797590,22800334,39,ZS10g0452700,ZS10g0453100
Chr10,2277111,2277817,Chr10,22804680,22807248,63,ZS10g0452700,ZS10g0453200
Chr10,2277111,2277817,Chr10,22808305,22808672,12,ZS10g0452700,ZS10g0453200
Chr10,2277111,2277817,Chr10,22858931,22863704,22,ZS10g0452700,ZS10g0454100
Chr10,2277111,2277817,Chr10,22900512,22910356,14,ZS10g0452700,ZS10g0455000
Chr10,2277111,2277817,Chr10,23346354,23352469,8,ZS10g0452700,ZS10g0472800
Chr10,2277111,2277817,Chr10,23376587,23382869,9,ZS10g0452700,ZS10g0473200
Chr10,2277111,2277817,Chr10,23543205,23561244,10,ZS10g0452700,ZS10g0475800
Chr10,2279529,2279660,Chr10,22804680,22807248,9,ZS10g0453000,ZS10g0453200
Chr10,2279759,2280033,Chr10,22900512,22910356,8,ZS10g0453100,ZS10g0455000
Chr10,2280468,2280724,Chr10,22858931,22863704,6,ZS10g0453200,ZS10g0454100
Chr10,2285893,2286370,Chr10,22872984,22874935,12,ZS10g0454100,ZS10g0454500
Chr10,2285893,2286370,Chr10,22877205,22877507,7,ZS10g0454100,ZS10g0454500
Chr10,2285893,2286370,Chr10,22882513,22883008,8,ZS10g0454100,ZS10g0454500
Chr10,2285893,2286370,Chr10,22900512,22910356,27,ZS10g0454100,ZS10g0455000
Chr10,2285893,2286370,Chr10,22960562,22969133,10,ZS10g0454100,ZS10g0456300
Chr10,2285893,2286370,Chr10,23543205,23561244,9,ZS10g0454100,ZS10g0475800
Chr10,2287298,2287493,Chr10,22900512,22910356,11,ZS10g0454500,ZS10g0455000
Chr10,2287781,2287813,Chr10,22900512,22910356,8,ZS10g0454500,ZS10g0455000
Chr10,2287871,2287914,Chr10,22900512,22910356,6,ZS10g0454500,ZS10g0455000
Chr10,2288008,2288127,Chr10,22900512,22910356,7,ZS10g0454500,ZS10g0455000
Chr10,2288130,2288226,Chr10,22900512,22910356,11,ZS10g0454500,ZS10g0455000
Chr10,2288251,2288300,Chr10,22900512,22910356,6,ZS10g0454500,ZS10g0455000
Chr10,2290051,2291035,Chr10,22924119,22925400,23,ZS10g0455000,ZS10g0455300
Chr10,2290051,2291035,Chr10,22940754,22941309,13,ZS10g0455000,ZS10g0455800
Chr10,2290051,2291035,Chr10,22945200,22946846,10,ZS10g0455000,ZS10g0455900
Chr10,2290051,2291035,Chr10,22948576,22950366,10,ZS10g0455000,ZS10g0456000
Chr10,2290051,2291035,Chr10,22950798,22953082,7,ZS10g0455000,ZS10g0456000
Chr10,2290051,2291035,Chr10,22960562,22969133,19,ZS10g0455000,ZS10g0456300
Chr10,2290051,2291035,Chr10,23346354,23352469,6,ZS10g0455000,ZS10g0472800
Chr10,2290051,2291035,Chr10,23705440,23716687,9,ZS10g0455000,ZS10g0479600
Chr10,2294520,2294684,Chr10,22960562,22969133,12,ZS10g0455900,ZS10g0456300
Chr10,2294762,2294866,Chr10,22960562,22969133,16,ZS10g0455900,ZS10g0456300
Chr10,2294857,2295036,Chr10,22960562,22969133,12,ZS10g0456000,ZS10g0456300
Chr10,2295079,2295308,Chr10,22960562,22969133,32,ZS10g0456000,ZS10g0456300
Chr10,2295316,2295352,Chr10,22960562,22969133,11,ZS10g0456000,ZS10g0456300
Chr10,2334332,2334636,Chr10,23355869,23356543,8,ZS10g0472700,ZS10g0472900
Chr10,2334332,2334636,Chr10,23356632,23357157,8,ZS10g0472700,ZS10g0472900
Chr10,2334332,2334636,Chr10,23359289,23360463,8,ZS10g0472700,ZS10g0472900
