Chr_ann1,Start_ann1,End_ann1,Chr_ann2,Start_ann2,End_ann2,ChIN,Annotation1,Annotation2
Chr11,8211759,8223686,Chr05,3823121,3839697,4,ZS11g0203600,ZS05g0089100
Chr11,8679534,8697582,Chr05,22221346,22225146,4,ZS11g0209900,ZS05g0514300
Chr11,9711500,9744156,Chr05,10274005,10277974,5,ZS11g0224100,ZS05g0215500
Chr11,9711500,9744156,Chr05,19041862,19044717,4,ZS11g0224100,ZS05g0434000
Chr11,10198444,10214295,Chr05,9630407,9656364,4,ZS11g0230300,ZS05g0194600
Chr11,10818253,10832361,Chr05,10691578,10708998,5,ZS11g0239500,ZS05g0221400
Chr11,11124392,11138431,Chr05,15064438,15078487,8,ZS11g0254400,ZS05g0353400
Chr11,11124392,11138431,Chr05,18132636,18149636,4,ZS11g0254400,ZS05g0409700
Chr11,11469512,11484454,Chr05,10794517,10809615,6,ZS11g0270600,ZS05g0223300
Chr11,11469512,11484454,Chr05,23723729,23742185,6,ZS11g0270600,ZS05g0549500
Chr11,11660296,11678388,Chr05,3467314,3478237,4,ZS11g0283800,ZS05g0081400
Chr11,11689781,11696817,Chr05,3571151,3590375,6,ZS11g0284100,ZS05g0083700
Chr11,11722961,11730885,Chr05,11753213,11790423,5,ZS11g0284500,ZS05g0250200
Chr11,11731148,11753357,Chr05,10620014,10624700,5,ZS11g0285000,ZS05g0220200
Chr11,11930547,11951007,Chr05,11481053,11503766,8,ZS11g0298300,ZS05g0245700
Chr11,11989383,11999148,Chr05,15800701,15870818,4,ZS11g0299000,ZS05g0366500
Chr11,12137683,12215400,Chr05,17136008,17162851,10,ZS11g0302800,ZS05g0396300
Chr11,12234788,12262136,Chr05,9066301,9081137,5,ZS11g0303500,ZS05g0185100
Chr11,12567407,12584233,Chr05,16741014,16753641,4,ZS11g0309300,ZS05g0391100
Chr11,12708154,12763131,Chr05,13285127,13308195,10,ZS11g0312100,ZS05g0283600
Chr11,12854968,12877211,Chr05,10905753,10909698,4,ZS11g0314200,ZS05g0224900
Chr11,12854968,12877211,Chr05,12610656,12658291,13,ZS11g0314200,ZS05g0273900
Chr11,14068293,14080577,Chr05,10865189,10873317,4,ZS11g0333000,ZS05g0224500
Chr11,14489971,14499907,Chr05,10144565,10164930,4,ZS11g0350700,ZS05g0212900
Chr11,15234766,15249320,Chr05,17136008,17162851,4,ZS11g0364000,ZS05g0396300
Chr11,16068817,16084948,Chr05,25659330,25669599,4,ZS11g0408300,ZS05g0580600
Chr11,16110187,16128315,Chr05,23723729,23742185,5,ZS11g0408800,ZS05g0549500
Chr11,16790806,16797668,Chr05,10221522,10252165,4,ZS11g0418100,ZS05g0214600
Chr11,17220972,17249594,Chr05,10522343,10535379,4,ZS11g0423100,ZS05g0219100
Chr11,17498552,17519849,Chr05,15788931,15799395,5,ZS11g0427700,ZS05g0365200
Chr11,18327189,18338194,Chr05,10691578,10708998,5,ZS11g0439600,ZS05g0221400
Chr11,18413352,18423986,Chr05,9895731,9922800,5,ZS11g0440900,ZS05g0198700
Chr11,18485846,18500385,Chr05,12610656,12658291,6,ZS11g0442200,ZS05g0273900
Chr11,18703689,18715146,Chr05,12895105,12911377,5,ZS11g0445200,ZS05g0277900
Chr11,18989120,18996953,Chr05,8896053,8942798,5,ZS11g0447700,ZS05g0181600
Chr11,20857160,20872256,Chr05,7619324,7625565,4,ZS11g0494800,ZS05g0159800
Chr11,21019440,21031717,Chr05,9360257,9384251,9,ZS11g0497400,ZS05g0189400
Chr11,21468144,21482075,Chr05,12599291,12608618,5,ZS11g0514000,ZS05g0273100
Chr11,22211866,22215774,Chr05,22266158,22294439,4,ZS11g0523400,ZS05g0515400
Chr11,22867048,22874664,Chr05,27312628,27323173,4,ZS11g0531700,ZS05g0611100
Chr11,26200906,26208081,Chr05,20199619,20208749,4,ZS11g0599600,ZS05g0461800
Chr11,254916,258246,Chr06,13819060,13851951,6,ZS11g0014400,ZS06g0358500
Chr11,3096766,3105668,Chr06,24266893,24278883,4,ZS11g0061200,ZS06g0579800
Chr11,5109168,5116720,Chr06,18143359,18165375,5,ZS11g0099600,ZS06g0458400
Chr11,5141128,5147418,Chr06,14437099,14463188,6,ZS11g0100400,ZS06g0377200
Chr11,5141128,5147418,Chr06,20381792,20409946,5,ZS11g0100400,ZS06g0510100
Chr11,5653870,5679598,Chr06,429848,448731,6,ZS11g0106500,ZS06g0018500
Chr11,6687662,6705689,Chr06,25257391,25270636,5,ZS11g0141900,ZS06g0615400
Chr11,7750323,7756068,Chr06,10251817,10278063,5,ZS11g0196700,ZS06g0266600
Chr11,7750323,7756068,Chr06,13144670,13162643,4,ZS11g0196700,ZS06g0336900
Chr11,7836046,7845768,Chr06,17609298,17623951,5,ZS11g0198200,ZS06g0449700
Chr11,9626416,9644112,Chr06,1119637,1134839,6,ZS11g0223200,ZS06g0040700
Chr11,9711500,9744156,Chr06,7863219,7875232,7,ZS11g0224100,ZS06g0197600
Chr11,9711500,9744156,Chr06,10890649,10893887,5,ZS11g0224100,ZS06g0287800
Chr11,9748735,9759347,Chr06,10301521,10316761,5,ZS11g0224700,ZS06g0267800
Chr11,9939092,9973951,Chr06,15028931,15043487,13,ZS11g0227100,ZS06g0385900
Chr11,9939092,9973951,Chr06,26525783,26542015,13,ZS11g0227100,ZS06g0637000
Chr11,10884450,10907534,Chr06,15851566,15866053,5,ZS11g0251000,ZS06g0408400
Chr11,10931742,10937691,Chr06,13819060,13851951,4,ZS11g0251900,ZS06g0358500
Chr11,11697454,11719234,Chr06,14437099,14463188,10,ZS11g0284100,ZS06g0377200
Chr11,11965792,11976132,Chr06,21484271,21497915,6,ZS11g0298800,ZS06g0528000
Chr11,12854968,12877211,Chr06,24549596,24556058,4,ZS11g0314200,ZS06g0584100
Chr11,13124446,13143817,Chr06,17034060,17086584,4,ZS11g0319500,ZS06g0439100
Chr11,14068293,14080577,Chr06,15123523,15146955,4,ZS11g0333000,ZS06g0387200
Chr11,14068293,14080577,Chr06,19728763,19746645,4,ZS11g0333000,ZS06g0490100
Chr11,15365118,15409492,Chr06,8825284,8833272,5,ZS11g0378000,ZS06g0233000
Chr11,15365118,15409492,Chr06,13020848,13039056,9,ZS11g0378000,ZS06g0333400
Chr11,16068817,16084948,Chr06,1756887,1775258,4,ZS11g0408300,ZS06g0050900
Chr11,16068817,16084948,Chr06,22998143,23003810,6,ZS11g0408300,ZS06g0560600
Chr11,16110187,16128315,Chr06,15028931,15043487,5,ZS11g0408800,ZS06g0385900
Chr11,16790806,16797668,Chr06,12877773,12919732,5,ZS11g0418100,ZS06g0330700
Chr11,19902839,19903953,Chr06,12686370,12796704,4,ZS11g0480600,ZS06g0327900
Chr11,20046626,20061456,Chr06,18463917,18479567,6,ZS11g0482900,ZS06g0472000
Chr11,21468144,21482075,Chr06,9914990,9930807,4,ZS11g0514000,ZS06g0260900
Chr11,25271813,25291193,Chr06,13981884,13989580,5,ZS11g0586200,ZS06g0370400
Chr11,947181,986532,Chr07,17216784,17228889,5,ZS11g0028600,ZS07g0411900
Chr11,2658879,2675666,Chr07,5054072,5114208,5,ZS11g0055400,ZS07g0141400
Chr11,5141128,5147418,Chr07,13822240,13871419,7,ZS11g0100400,ZS07g0338000
Chr11,5926208,5947920,Chr07,20800092,20813281,4,ZS11g0110900,ZS07g0463300
Chr11,7106452,7112050,Chr07,10591967,10645306,5,ZS11g0167900,ZS07g0248900
Chr11,7786023,7822547,Chr07,4354468,4361105,5,ZS11g0197800,ZS07g0120600
Chr11,9748735,9759347,Chr07,11702331,11726292,6,ZS11g0224700,ZS07g0277300
Chr11,10956506,10992522,Chr07,16853279,16869255,6,ZS11g0252600,ZS07g0405700
Chr11,10956506,10992522,Chr07,22269974,22286306,13,ZS11g0252600,ZS07g0487900
Chr11,11141224,11149992,Chr07,11950868,11964023,4,ZS11g0254600,ZS07g0281200
Chr11,11402171,11409531,Chr07,6287248,6323992,5,ZS11g0269100,ZS07g0171600
Chr11,11660296,11678388,Chr07,1203150,1222866,7,ZS11g0283800,ZS07g0029300
Chr11,11660296,11678388,Chr07,25787573,25796936,5,ZS11g0283800,ZS07g0564600
Chr11,11930547,11951007,Chr07,23698447,23723195,6,ZS11g0298300,ZS07g0530300
Chr11,12021783,12088226,Chr07,16853279,16869255,7,ZS11g0300900,ZS07g0405700
Chr11,12021783,12088226,Chr07,17701263,17704780,6,ZS11g0300900,ZS07g0419900
Chr11,12336491,12365111,Chr07,8073516,8118669,7,ZS11g0304800,ZS07g0201300
Chr11,12523661,12548141,Chr07,9114544,9125767,5,ZS11g0308400,ZS07g0215600
Chr11,12635969,12673071,Chr07,14193286,14200065,4,ZS11g0310500,ZS07g0343000
Chr11,12708154,12763131,Chr07,15228452,15237998,5,ZS11g0312100,ZS07g0358300
Chr11,12854968,12877211,Chr07,8722969,8744964,7,ZS11g0314200,ZS07g0209400
Chr11,13021997,13030516,Chr07,18184228,18198161,4,ZS11g0317100,ZS07g0426200
Chr11,14220436,14242720,Chr07,26377169,26413700,16,ZS11g0345600,ZS07g0575000
Chr11,14489971,14499907,Chr07,8722969,8744964,4,ZS11g0350700,ZS07g0209400
Chr11,14547852,14600526,Chr07,8722969,8744964,5,ZS11g0352100,ZS07g0209400
Chr11,14904105,14934582,Chr07,8146064,8162300,7,ZS11g0358800,ZS07g0202400
Chr11,15197531,15234400,Chr07,11291647,11325387,9,ZS11g0363500,ZS07g0260100
Chr11,15197531,15234400,Chr07,12140136,12145338,5,ZS11g0363500,ZS07g0284700
Chr11,15365118,15409492,Chr07,17216784,17228889,6,ZS11g0378000,ZS07g0411900
Chr11,16068817,16084948,Chr07,27276600,27289004,6,ZS11g0408300,ZS07g0588000
Chr11,16402430,16416596,Chr07,14426718,14523782,7,ZS11g0412600,ZS07g0347200
Chr11,16602040,16612273,Chr07,19912814,19926362,4,ZS11g0415500,ZS07g0450800
Chr11,17220972,17249594,Chr07,15570478,15625904,7,ZS11g0423100,ZS07g0374900
Chr11,17220972,17249594,Chr07,21000489,21015584,6,ZS11g0423100,ZS07g0467100
Chr11,18316574,18320823,Chr07,13043983,13053571,5,ZS11g0439300,ZS07g0317700
Chr11,18413352,18423986,Chr07,17216784,17228889,4,ZS11g0440900,ZS07g0411900
Chr11,21468144,21482075,Chr07,7864537,7868844,4,ZS11g0514000,ZS07g0197700
Chr11,22705337,22718293,Chr07,7944690,7950118,4,ZS11g0528600,ZS07g0199200
Chr11,22852294,22860970,Chr07,13822240,13871419,8,ZS11g0531400,ZS07g0338000
Chr11,23625677,23639905,Chr07,7209162,7224867,5,ZS11g0552200,ZS07g0187600
Chr11,24206645,24216664,Chr07,17701263,17704780,4,ZS11g0560400,ZS07g0419900
Chr11,25903567,25910039,Chr07,10489307,10503998,4,ZS11g0595100,ZS07g0246900
Chr11,26200906,26208081,Chr07,8722969,8744964,5,ZS11g0599600,ZS07g0209400
Chr11,26587450,26588350,Chr07,16454054,16469484,10,ZS11g0605200,ZS07g0388800
Chr11,315024,318124,Chr08,12126283,12248012,5,ZS11g0015400,ZS08g0321600
Chr11,947181,986532,Chr08,3848349,3861132,10,ZS11g0028600,ZS08g0101600
Chr11,1023994,1037758,Chr08,11750889,11763069,6,ZS11g0029300,ZS08g0313400
Chr11,5653870,5679598,Chr08,19967279,19972606,4,ZS11g0106500,ZS08g0485400
Chr11,5653870,5679598,Chr08,25858883,25880818,31,ZS11g0106500,ZS08g0626300
Chr11,5874946,5883864,Chr08,11806028,11820830,4,ZS11g0109600,ZS08g0314400
Chr11,6259939,6287225,Chr08,6583816,6588811,4,ZS11g0125700,ZS08g0172000
Chr11,7708492,7736271,Chr08,19898126,19914464,5,ZS11g0185900,ZS08g0484200
Chr11,9859129,9867806,Chr08,25858883,25880818,16,ZS11g0225900,ZS08g0626300
Chr11,10494718,10526342,Chr08,15371479,15375214,4,ZS11g0234100,ZS08g0413900
Chr11,10589810,10605313,Chr08,19390789,19398490,4,ZS11g0235200,ZS08g0476000
Chr11,10818253,10832361,Chr08,15465633,15515054,4,ZS11g0239500,ZS08g0416300
Chr11,10956506,10992522,Chr08,7151723,7172504,12,ZS11g0252600,ZS08g0190100
Chr11,11023765,11044982,Chr08,25858883,25880818,22,ZS11g0253400,ZS08g0626300
Chr11,11092736,11111474,Chr08,19415362,19427543,6,ZS11g0254200,ZS08g0476800
Chr11,11092736,11111474,Chr08,25858883,25880818,39,ZS11g0254200,ZS08g0626300
Chr11,11124392,11138431,Chr08,5639455,5647505,4,ZS11g0254400,ZS08g0137400
Chr11,11124392,11138431,Chr08,8016968,8023207,4,ZS11g0254400,ZS08g0211200
Chr11,11124392,11138431,Chr08,10435679,10483719,10,ZS11g0254400,ZS08g0280600
Chr11,11689781,11696817,Chr08,2745296,2760626,4,ZS11g0284100,ZS08g0055400
Chr11,11722961,11730885,Chr08,8578641,8602450,6,ZS11g0284500,ZS08g0219700
Chr11,12523661,12548141,Chr08,5399266,5403994,4,ZS11g0308400,ZS08g0132900
Chr11,12523661,12548141,Chr08,11842438,11872468,11,ZS11g0308400,ZS08g0315400
Chr11,12523661,12548141,Chr08,12558318,12590171,10,ZS11g0308400,ZS08g0329100
Chr11,12854968,12877211,Chr08,9016858,9022549,5,ZS11g0314200,ZS08g0227300
Chr11,12854968,12877211,Chr08,14118865,14145792,6,ZS11g0314200,ZS08g0373600
Chr11,13152197,13182182,Chr08,11586908,11624040,9,ZS11g0320000,ZS08g0310400
Chr11,14220436,14242720,Chr08,9421910,9426378,4,ZS11g0345600,ZS08g0234300
Chr11,14298863,14305822,Chr08,12126283,12248012,6,ZS11g0347200,ZS08g0321600
Chr11,14489971,14499907,Chr08,12558318,12590171,5,ZS11g0350700,ZS08g0329100
Chr11,15365118,15409492,Chr08,7831122,7856397,10,ZS11g0378000,ZS08g0198800
Chr11,15365118,15409492,Chr08,11129326,11161831,12,ZS11g0378000,ZS08g0303400
Chr11,15764993,15770726,Chr08,11770312,11789180,5,ZS11g0393800,ZS08g0313900
Chr11,15813222,15839206,Chr08,16206081,16222986,6,ZS11g0394600,ZS08g0429500
Chr11,16068817,16084948,Chr08,16206081,16222986,8,ZS11g0408300,ZS08g0429500
Chr11,16110187,16128315,Chr08,11029807,11041978,4,ZS11g0408800,ZS08g0301300
Chr11,16754308,16781934,Chr08,19898126,19914464,4,ZS11g0417400,ZS08g0484200
Chr11,20764737,20782878,Chr08,8700422,8722517,8,ZS11g0493200,ZS08g0221300
Chr11,22211866,22215774,Chr08,5709320,5720973,4,ZS11g0523400,ZS08g0139300
Chr11,26200906,26208081,Chr08,11180044,11255983,7,ZS11g0599600,ZS08g0304800
Chr11,947181,986532,Chr09,1404533,1427659,11,ZS11g0028600,ZS09g0032700
Chr11,6259939,6287225,Chr09,2657036,2661797,6,ZS11g0125700,ZS09g0064600
Chr11,7042519,7059356,Chr09,9392297,9421843,5,ZS11g0167300,ZS09g0202800
Chr11,10455084,10475940,Chr09,6827566,6838943,6,ZS11g0233300,ZS09g0158200
Chr11,10649659,10707484,Chr09,3076428,3080775,4,ZS11g0236700,ZS09g0071700
Chr11,10956506,10992522,Chr09,9685252,9694045,7,ZS11g0252600,ZS09g0207600
Chr11,11092736,11111474,Chr09,1376424,1390266,5,ZS11g0254200,ZS09g0032400
Chr11,11660296,11678388,Chr09,1323074,1341448,5,ZS11g0283800,ZS09g0031500
Chr11,11731148,11753357,Chr09,3267169,3311422,16,ZS11g0285000,ZS09g0074800
Chr11,11731148,11753357,Chr09,8571603,8590055,5,ZS11g0285000,ZS09g0190600
Chr11,12854968,12877211,Chr09,1346234,1350786,4,ZS11g0314200,ZS09g0031800
Chr11,14220436,14242720,Chr09,1620172,1624431,7,ZS11g0345600,ZS09g0036500
Chr11,14904105,14934582,Chr09,3107631,3139696,8,ZS11g0358800,ZS09g0072500
Chr11,14904105,14934582,Chr09,3267169,3311422,12,ZS11g0358800,ZS09g0074800
Chr11,14904105,14934582,Chr09,12992794,13004604,4,ZS11g0358800,ZS09g0281200
Chr11,15813222,15839206,Chr09,10836474,10845977,4,ZS11g0394600,ZS09g0234700
Chr11,16043690,16052232,Chr09,2414038,2445661,6,ZS11g0407500,ZS09g0051100
Chr11,16110187,16128315,Chr09,2744299,2754428,4,ZS11g0408800,ZS09g0066500
Chr11,17220972,17249594,Chr09,15527362,15548562,5,ZS11g0423100,ZS09g0330000
Chr11,18413352,18423986,Chr09,1218824,1288702,10,ZS11g0440900,ZS09g0030100
Chr11,18703689,18715146,Chr09,1431470,1455838,4,ZS11g0445200,ZS09g0033400
Chr11,20025743,20033493,Chr09,6073160,6081026,4,ZS11g0482600,ZS09g0147900
Chr11,21950205,21954870,Chr09,1218824,1288702,4,ZS11g0519500,ZS09g0030100
Chr11,24795897,24806736,Chr09,1404533,1427659,4,ZS11g0579100,ZS09g0032700
Chr12,262333,276250,Chr12,302426,308574,12,ZS12g0014300,ZS12g0014700
Chr12,262333,276250,Chr12,11723564,11737434,6,ZS12g0014300,ZS12g0237000
Chr12,262333,276250,Chr12,15034574,15050667,7,ZS12g0014300,ZS12g0337200
Chr12,465291,478363,Chr12,478470,486499,4,ZS12g0018200,ZS12g0018400
Chr12,478470,486499,Chr12,510642,526752,11,ZS12g0018400,ZS12g0019400
Chr12,510642,526752,Chr12,526804,539317,6,ZS12g0019400,ZS12g0019600
Chr12,1503722,1515870,Chr12,10072235,10277867,16,ZS12g0036400,ZS12g0197900
Chr12,1844734,1858725,Chr12,11461736,11482295,4,ZS12g0042400,ZS12g0232200
Chr12,2005112,2011848,Chr12,13914061,13921236,4,ZS12g0046200,ZS12g0278500
Chr12,2417320,2431334,Chr12,2440448,2457514,17,ZS12g0053000,ZS12g0053900
Chr12,2440448,2457514,Chr12,2484863,2491556,6,ZS12g0053900,ZS12g0054500
Chr12,3118728,3133930,Chr12,3149246,3157707,8,ZS12g0063500,ZS12g0064000
Chr12,3118728,3133930,Chr12,4515001,4530661,7,ZS12g0063500,ZS12g0093700
Chr12,3149246,3157707,Chr12,12068549,12105339,4,ZS12g0064000,ZS12g0252000
Chr12,3206929,3222434,Chr12,3230229,3234527,17,ZS12g0065000,ZS12g0065200
Chr12,3206929,3222434,Chr12,4715094,4725190,6,ZS12g0065000,ZS12g0096100
Chr12,3230229,3234527,Chr12,6926858,6992417,5,ZS12g0065200,ZS12g0141700
Chr12,3704558,3710546,Chr12,3742090,3752912,18,ZS12g0081400,ZS12g0082000
Chr12,3704558,3710546,Chr12,4515001,4530661,4,ZS12g0081400,ZS12g0093700
Chr12,3704558,3710546,Chr12,10546912,10559684,5,ZS12g0081400,ZS12g0215200
Chr12,3929070,3933387,Chr12,3944775,3951904,13,ZS12g0085500,ZS12g0085700
Chr12,4241255,4258405,Chr12,4328494,4334034,5,ZS12g0089200,ZS12g0090300
Chr12,4320950,4328218,Chr12,4328494,4334034,6,ZS12g0090100,ZS12g0090300
Chr12,4320950,4328218,Chr12,4346223,4353827,16,ZS12g0090100,ZS12g0090900
Chr12,4320950,4328218,Chr12,4515001,4530661,6,ZS12g0090100,ZS12g0093700
Chr12,4320950,4328218,Chr12,6360771,6369723,5,ZS12g0090100,ZS12g0130900
Chr12,4328494,4334034,Chr12,4346223,4353827,8,ZS12g0090300,ZS12g0090900
Chr12,4346223,4353827,Chr12,4871132,4886232,4,ZS12g0090900,ZS12g0098800
Chr12,4465026,4474505,Chr12,4477585,4483367,7,ZS12g0092400,ZS12g0092500
Chr12,4465026,4474505,Chr12,4515001,4530661,9,ZS12g0092400,ZS12g0093700
Chr12,4515001,4530661,Chr12,4929699,4959540,7,ZS12g0093700,ZS12g0100000
Chr12,4736456,4764917,Chr12,4871132,4886232,8,ZS12g0096800,ZS12g0098800
Chr12,4736456,4764917,Chr12,4929699,4959540,5,ZS12g0096800,ZS12g0100000
Chr12,4871132,4886232,Chr12,4929699,4959540,10,ZS12g0098800,ZS12g0100000
Chr12,4871132,4886232,Chr12,8085139,8109084,5,ZS12g0098800,ZS12g0157700
Chr12,4929699,4959540,Chr12,5006818,5013717,7,ZS12g0100000,ZS12g0100900
Chr12,4929699,4959540,Chr12,7905313,7908478,5,ZS12g0100000,ZS12g0155000
Chr12,4929699,4959540,Chr12,10401080,10425408,8,ZS12g0100000,ZS12g0203000
Chr12,5387251,5402482,Chr12,5416231,5420226,5,ZS12g0116300,ZS12g0116700
Chr12,5387251,5402482,Chr12,10072235,10277867,16,ZS12g0116300,ZS12g0197900
Chr12,5846332,5862243,Chr12,5933584,5957564,4,ZS12g0124100,ZS12g0125500
Chr12,5846332,5862243,Chr12,6224539,6234183,4,ZS12g0124100,ZS12g0129400
Chr12,5846332,5862243,Chr12,10528265,10539989,4,ZS12g0124100,ZS12g0215000
Chr12,6224539,6234183,Chr12,6763145,6775934,4,ZS12g0129400,ZS12g0138300
Chr12,6411406,6414592,Chr12,6448174,6470182,4,ZS12g0131500,ZS12g0132200
Chr12,6448174,6470182,Chr12,6476500,6488282,25,ZS12g0132200,ZS12g0132600
Chr12,6448174,6470182,Chr12,6510877,6519109,6,ZS12g0132200,ZS12g0133100
Chr12,6448174,6470182,Chr12,6611057,6645499,23,ZS12g0132200,ZS12g0135500
Chr12,6448174,6470182,Chr12,6655516,6659860,4,ZS12g0132200,ZS12g0136000
Chr12,6476500,6488282,Chr12,6510877,6519109,8,ZS12g0132600,ZS12g0133100
Chr12,6476500,6488282,Chr12,6611057,6645499,19,ZS12g0132600,ZS12g0135500
Chr12,6510877,6519109,Chr12,6611057,6645499,7,ZS12g0133100,ZS12g0135500
Chr12,6611057,6645499,Chr12,6655516,6659860,8,ZS12g0135500,ZS12g0136000
Chr12,6611057,6645499,Chr12,6661779,6665125,17,ZS12g0135500,ZS12g0136100
Chr12,6611057,6645499,Chr12,6689068,6691311,7,ZS12g0135500,ZS12g0136700
Chr12,6611057,6645499,Chr12,6926858,6992417,13,ZS12g0135500,ZS12g0141700
Chr12,6661779,6665125,Chr12,6845028,6880232,4,ZS12g0136100,ZS12g0139800
Chr12,6845028,6880232,Chr12,6926858,6992417,40,ZS12g0139800,ZS12g0141700
Chr12,6845028,6880232,Chr12,7147384,7165134,6,ZS12g0139800,ZS12g0144000
Chr12,6845028,6880232,Chr12,20701912,20713529,4,ZS12g0139800,ZS12g0459700
Chr12,6917327,6926568,Chr12,6926858,6992417,15,ZS12g0140600,ZS12g0141700
Chr12,6917327,6926568,Chr12,11130494,11147033,4,ZS12g0140600,ZS12g0226500
Chr12,6926858,6992417,Chr12,7065599,7075237,6,ZS12g0141700,ZS12g0143000
Chr12,6926858,6992417,Chr12,7147384,7165134,9,ZS12g0141700,ZS12g0144000
Chr12,6926858,6992417,Chr12,8111360,8157187,11,ZS12g0141700,ZS12g0158600
Chr12,7147384,7165134,Chr12,9171234,9189285,4,ZS12g0144000,ZS12g0174200
Chr12,7789731,7803817,Chr12,7827173,7838907,5,ZS12g0153500,ZS12g0153900
Chr12,7789731,7803817,Chr12,7856750,7871185,13,ZS12g0153500,ZS12g0154600
Chr12,7827173,7838907,Chr12,7856750,7871185,6,ZS12g0153900,ZS12g0154600
Chr12,7856750,7871185,Chr12,8158142,8221493,5,ZS12g0154600,ZS12g0159900
Chr12,7905313,7908478,Chr12,8226809,8344133,6,ZS12g0155000,ZS12g0162000
Chr12,8054893,8061576,Chr12,8064300,8078553,4,ZS12g0157000,ZS12g0157200
Chr12,8054893,8061576,Chr12,8158142,8221493,4,ZS12g0157000,ZS12g0159900
Chr12,8064300,8078553,Chr12,8085139,8109084,5,ZS12g0157200,ZS12g0157700
Chr12,8064300,8078553,Chr12,8111360,8157187,10,ZS12g0157200,ZS12g0158600
Chr12,8064300,8078553,Chr12,8158142,8221493,10,ZS12g0157200,ZS12g0159900
Chr12,8085139,8109084,Chr12,8158142,8221493,12,ZS12g0157700,ZS12g0159900
Chr12,8111360,8157187,Chr12,8158142,8221493,25,ZS12g0158600,ZS12g0159900
Chr12,8158142,8221493,Chr12,8226809,8344133,36,ZS12g0159900,ZS12g0162000
Chr12,8158142,8221493,Chr12,8433904,8444952,6,ZS12g0159900,ZS12g0164300
Chr12,8561952,8585891,Chr12,10824705,10835577,4,ZS12g0166700,ZS12g0220700
Chr12,8727482,8731863,Chr12,10072235,10277867,12,ZS12g0168100,ZS12g0197900
Chr12,8881766,8885448,Chr12,8918344,8922428,4,ZS12g0170100,ZS12g0170500
Chr12,9127572,9137780,Chr12,9148714,9155155,11,ZS12g0173900,ZS12g0174000
Chr12,9127572,9137780,Chr12,9171234,9189285,4,ZS12g0173900,ZS12g0174200
Chr12,9127572,9137780,Chr12,12984193,13015861,5,ZS12g0173900,ZS12g0264400
Chr12,9319360,9324085,Chr12,10072235,10277867,12,ZS12g0176500,ZS12g0197900
Chr12,9467113,9473428,Chr12,9572836,9576979,4,ZS12g0178700,ZS12g0179900
Chr12,9488890,9500845,Chr12,9630701,9661553,9,ZS12g0179000,ZS12g0180600
Chr12,9488890,9500845,Chr12,9785083,9839660,6,ZS12g0179000,ZS12g0182600
Chr12,9539876,9544458,Chr12,9564982,9571750,4,ZS12g0179600,ZS12g0179900
Chr12,9539876,9544458,Chr12,9630701,9661553,7,ZS12g0179600,ZS12g0180600
Chr12,9564982,9571750,Chr12,9630701,9661553,5,ZS12g0179900,ZS12g0180600
Chr12,9572836,9576979,Chr12,9630701,9661553,5,ZS12g0179900,ZS12g0180600
Chr12,9630701,9661553,Chr12,9667425,9674399,11,ZS12g0180600,ZS12g0180900
Chr12,9630701,9661553,Chr12,9685816,9696843,25,ZS12g0180600,ZS12g0181200
Chr12,9630701,9661553,Chr12,9707336,9711514,7,ZS12g0180600,ZS12g0181400
Chr12,9630701,9661553,Chr12,9724614,9731290,13,ZS12g0180600,ZS12g0181700
Chr12,9630701,9661553,Chr12,9785083,9839660,9,ZS12g0180600,ZS12g0182600
Chr12,9630701,9661553,Chr12,10072235,10277867,46,ZS12g0180600,ZS12g0197900
Chr12,9630701,9661553,Chr12,10888437,10920945,8,ZS12g0180600,ZS12g0223100
Chr12,9685816,9696843,Chr12,9707336,9711514,8,ZS12g0181200,ZS12g0181400
Chr12,9685816,9696843,Chr12,9724614,9731290,8,ZS12g0181200,ZS12g0181700
Chr12,9685816,9696843,Chr12,9785083,9839660,7,ZS12g0181200,ZS12g0182600
Chr12,9685816,9696843,Chr12,10072235,10277867,26,ZS12g0181200,ZS12g0197900
Chr12,9707336,9711514,Chr12,9724614,9731290,6,ZS12g0181400,ZS12g0181700
Chr12,9724614,9731290,Chr12,9774925,9777951,4,ZS12g0181700,ZS12g0182200
Chr12,9724614,9731290,Chr12,9785083,9839660,6,ZS12g0181700,ZS12g0182600
Chr12,9774925,9777951,Chr12,9785083,9839660,17,ZS12g0182200,ZS12g0182600
Chr12,9774925,9777951,Chr12,10072235,10277867,18,ZS12g0182200,ZS12g0197900
Chr12,9785083,9839660,Chr12,9920569,9948036,5,ZS12g0182600,ZS12g0194600
Chr12,9785083,9839660,Chr12,10072235,10277867,54,ZS12g0182600,ZS12g0197900
Chr12,9920569,9948036,Chr12,10072235,10277867,23,ZS12g0194600,ZS12g0197900
Chr12,9920569,9948036,Chr12,11723564,11737434,4,ZS12g0194600,ZS12g0237000
Chr12,10072235,10277867,Chr12,10307264,10341572,149,ZS12g0197900,ZS12g0201400
Chr12,10072235,10277867,Chr12,10401080,10425408,78,ZS12g0197900,ZS12g0203000
Chr12,10072235,10277867,Chr12,10432157,10438780,9,ZS12g0197900,ZS12g0203200
Chr12,10072235,10277867,Chr12,10528265,10539989,34,ZS12g0197900,ZS12g0215000
Chr12,10072235,10277867,Chr12,10774016,10794820,34,ZS12g0197900,ZS12g0219900
Chr12,10072235,10277867,Chr12,11054186,11124170,79,ZS12g0197900,ZS12g0225800
